EmployeeID,Attrition_binary,Age,JobSatisfaction,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,MaritalStatus,NumCompaniesWorked,PerformanceRating,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Department,MonthlyIncome,PercentSalaryHike,children,Manager_relation_satisfaction
912,0,50,1,4,Life Sciences,1,Male,98,3,Divorced,1,3,31,3,3,31,6,14,7,Research & Development,17924,11,1,4
913,0,39,4,3,Life Sciences,4,Female,42,2,Married,8,3,13,2,3,5,4,0,4,Human Resources,5204,11,1,3
914,0,33,2,2,Human Resources,4,Male,57,3,Divorced,3,3,7,4,4,4,3,0,3,Human Resources,2277,11,1,3
915,0,29,4,1,Medical,1,Female,62,2,Divorced,6,3,8,5,3,4,3,0,3,Research & Development,2532,14,0,3
916,0,44,1,2,Life Sciences,2,Male,61,3,Married,1,3,8,0,3,8,7,7,1,Research & Development,2559,13,1,4
917,1,58,4,1,Life Sciences,4,Male,57,2,Divorced,9,3,3,3,2,1,0,0,0,Research & Development,2380,14,0,4
918,0,43,2,3,Life Sciences,1,Female,55,3,Divorced,4,4,4,2,4,1,0,0,0,Research & Development,4765,21,1,3
919,0,36,4,1,Life Sciences,3,Male,68,3,Married,0,3,17,2,2,16,8,4,11,Research & Development,6586,17,2,1
920,1,22,3,1,Life Sciences,2,Female,34,3,Married,0,3,4,3,4,3,2,0,2,Research & Development,4171,19,0,1
921,1,41,4,4,Life Sciences,2,Female,57,1,Divorced,4,3,10,1,2,7,7,1,0,Research & Development,2778,13,0,3
922,0,28,3,3,Medical,3,Female,77,3,Divorced,5,3,6,2,3,2,2,2,2,Research & Development,2377,18,0,2
923,1,39,1,3,Medical,4,Male,70,3,Married,7,4,8,2,1,2,2,2,2,Research & Development,2404,21,1,4
924,0,34,2,3,Life Sciences,2,Male,83,3,Divorced,1,3,1,3,3,1,0,1,0,Research & Development,2008,14,1,2
925,0,58,2,3,Technical Degree,3,Female,37,2,Divorced,2,3,24,3,3,6,0,0,4,Research & Development,10552,13,0,4
926,0,31,3,4,Life Sciences,2,Male,41,2,Married,3,3,13,2,4,7,7,5,2,Sales,2329,15,0,2
927,0,35,4,1,Life Sciences,4,Female,51,3,Married,1,4,10,2,1,10,6,0,7,Research & Development,4014,25,0,4
928,0,49,2,2,Other,1,Female,51,3,Married,4,3,29,3,2,26,9,1,7,Research & Development,7403,11,1,3
929,0,48,3,4,Medical,4,Male,51,3,Married,4,3,13,2,2,0,0,0,0,Research & Development,2259,17,2,1
930,0,31,3,2,Marketing,4,Female,45,3,Married,1,3,9,2,2,9,8,0,0,Sales,6932,13,0,4
931,0,38,1,3,Technical Degree,4,Female,80,3,Married,1,3,15,3,3,15,12,5,11,Research & Development,13582,13,1,2
932,0,32,2,3,Life Sciences,3,Female,70,2,Married,6,4,5,3,3,3,0,0,2,Research & Development,2332,20,2,3
933,1,25,2,2,Marketing,3,Male,36,2,Married,1,3,1,2,3,1,0,0,0,Sales,2413,18,1,3
934,0,40,2,4,Marketing,1,Male,67,2,Divorced,2,3,11,2,2,1,0,0,0,Sales,9705,12,0,2
935,0,31,4,3,Medical,4,Female,41,3,Married,0,3,10,2,1,9,7,8,5,Research & Development,5855,11,3,3
936,0,40,2,4,Medical,4,Male,35,3,Divorced,8,3,3,2,3,1,1,0,0,Research & Development,3617,14,0,4
937,0,32,1,4,Medical,3,Female,93,3,Married,1,3,8,2,4,8,7,6,3,Research & Development,6725,12,0,3
938,1,36,4,1,Life Sciences,3,Male,51,2,Married,1,3,16,6,3,16,7,3,7,Sales,10325,11,0,1
939,1,37,3,4,Life Sciences,1,Male,46,2,Married,5,3,17,2,1,14,1,11,7,Sales,10609,11,0,3
940,0,45,2,2,Life Sciences,3,Male,57,3,Married,1,3,9,5,2,9,7,0,8,Research & Development,4447,12,1,2
941,0,29,4,3,Technical Degree,3,Female,84,3,Married,1,3,3,5,3,3,1,0,2,Sales,2157,15,0,2
942,0,35,3,3,Medical,3,Female,86,3,Married,1,3,5,3,3,5,2,1,0,Sales,4601,16,2,2
943,0,52,4,2,Life Sciences,4,Male,70,3,Married,2,3,26,2,2,9,8,7,8,Research & Development,17099,15,2,2
944,0,53,3,2,Medical,3,Male,45,3,Divorced,6,3,22,3,4,17,13,15,2,Sales,14852,13,1,3
945,0,30,3,2,Other,3,Male,62,3,Divorced,5,3,10,2,4,8,4,7,7,Sales,7264,11,0,1
946,0,35,4,4,Life Sciences,4,Male,92,3,Divorced,6,3,12,2,3,10,9,0,8,Sales,7823,13,0,2
947,0,47,3,4,Medical,3,Male,64,4,Divorced,1,3,20,3,4,19,10,2,7,Research & Development,5067,19,0,3
948,0,36,4,4,Technical Degree,1,Male,84,3,Divorced,4,3,12,3,3,7,7,0,7,Sales,5079,13,0,4
949,0,45,4,4,Medical,4,Female,91,3,Divorced,3,3,8,2,3,5,3,0,2,Research & Development,2270,14,0,4
950,0,50,4,2,Medical,4,Male,66,3,Divorced,9,4,32,1,2,5,4,1,3,Research & Development,17399,22,0,3
951,0,33,2,4,Other,3,Female,84,4,Married,1,3,6,2,3,6,5,1,2,Research & Development,5488,13,0,1
952,0,41,3,3,Medical,1,Male,64,3,Divorced,2,3,21,2,4,18,16,0,11,Research & Development,19419,17,1,2
953,0,27,2,4,Technical Degree,3,Female,37,3,Married,9,3,4,2,3,2,2,2,2,Research & Development,2811,14,0,2
954,0,45,1,2,Life Sciences,4,Male,42,3,Married,1,3,9,2,3,9,8,0,8,Research & Development,3633,15,1,3
955,1,30,3,3,Life Sciences,1,Female,48,3,Married,4,3,7,2,3,5,2,0,1,Research & Development,2132,11,0,2
956,0,50,3,3,Life Sciences,4,Male,95,3,Married,3,3,22,2,3,12,11,1,5,Research & Development,13973,18,1,4
957,0,38,3,1,Medical,3,Male,66,3,Married,0,3,3,0,2,2,1,0,2,Research & Development,2684,17,0,2
958,0,46,3,2,Medical,4,Male,75,3,Divorced,6,3,13,3,3,8,7,0,7,Research & Development,10845,13,2,2
959,0,24,3,1,Medical,4,Female,41,2,Divorced,1,3,5,6,3,4,2,3,2,Research & Development,4377,15,0,2
960,1,35,2,4,Other,3,Male,39,2,Divorced,1,4,5,2,1,4,2,0,2,Research & Development,3743,24,0,4
961,0,31,1,1,Life Sciences,3,Female,96,3,Married,1,3,4,1,3,4,3,0,3,Research & Development,4148,12,0,3
962,0,54,3,3,Technical Degree,3,Female,56,3,Married,8,3,22,2,3,10,7,0,8,Research & Development,10739,11,1,3
963,0,35,3,4,Medical,3,Female,57,3,Divorced,1,3,16,3,2,16,10,10,1,Research & Development,10388,11,1,3
964,0,30,1,2,Life Sciences,2,Female,73,4,Married,0,3,9,4,2,8,7,1,7,Research & Development,11416,12,1,3
965,0,26,4,2,Medical,4,Male,32,4,Married,1,3,8,2,3,8,7,1,3,Research & Development,5472,12,2,2
966,0,22,1,1,Life Sciences,2,Male,94,1,Married,1,3,4,3,2,4,3,1,1,Research & Development,2451,15,1,1
967,0,39,4,1,Life Sciences,4,Female,65,2,Married,1,3,21,3,3,21,6,11,8,Research & Development,12742,16,1,3
968,0,27,4,4,Life Sciences,1,Female,47,3,Married,0,3,4,2,3,3,2,2,2,Research & Development,4227,18,1,2
969,0,35,4,3,Other,2,Male,45,3,Divorced,1,4,3,4,2,3,2,1,2,Research & Development,3917,20,0,1
970,0,42,3,2,Marketing,4,Male,90,3,Married,6,3,21,3,4,1,0,0,0,Sales,18303,13,1,2
971,0,50,4,3,Life Sciences,1,Male,64,3,Married,4,3,8,5,3,1,0,0,0,Research & Development,2380,18,0,2
972,1,37,2,2,Medical,1,Female,61,1,Married,5,3,15,2,1,1,0,0,0,Research & Development,4777,15,1,1
973,0,55,2,4,Medical,3,Male,62,3,Married,3,3,17,3,3,8,7,6,7,Research & Development,6385,14,1,4
974,0,41,3,1,Life Sciences,2,Female,55,1,Divorced,1,4,21,3,3,21,16,5,10,Research & Development,19973,22,1,2
975,1,52,4,1,Marketing,1,Female,57,1,Married,1,3,33,3,3,32,14,6,9,Sales,19845,15,1,4
976,0,44,4,3,Medical,4,Female,53,4,Married,3,3,23,2,3,12,11,11,11,Sales,13320,18,1,3
977,0,50,3,3,Life Sciences,4,Female,95,3,Married,0,3,19,3,3,18,7,0,13,Sales,6347,12,0,1
978,0,45,4,2,Life Sciences,4,Female,90,3,Married,3,3,26,4,4,9,3,1,1,Sales,17650,13,2,2
979,0,34,4,4,Marketing,2,Male,75,4,Divorced,0,3,16,2,2,15,1,0,9,Sales,9725,11,1,4
980,0,59,4,2,Technical Degree,2,Male,66,3,Married,3,3,14,1,1,6,4,0,4,Sales,11904,14,0,3
981,0,53,2,3,Marketing,3,Female,38,2,Married,2,3,30,2,3,15,7,6,12,Sales,7525,12,1,1
982,1,36,3,3,Other,1,Male,81,3,Divorced,7,3,9,3,2,1,0,0,0,Research & Development,4834,14,3,2
983,1,26,1,3,Life Sciences,1,Male,57,3,Married,6,3,6,2,3,3,2,1,2,Research & Development,2042,14,0,2
984,0,34,3,4,Life Sciences,3,Female,87,3,Married,1,3,1,2,3,1,1,0,0,Sales,2220,19,0,4
985,0,28,2,1,Medical,4,Male,74,3,Married,1,4,1,5,3,1,0,0,0,Sales,1052,22,0,2
986,0,38,3,4,Other,3,Male,44,3,Married,3,3,8,2,3,2,2,2,2,Research & Development,2821,16,0,1
987,0,50,3,4,Medical,2,Male,62,3,Married,2,3,29,2,2,8,1,7,7,Research & Development,19237,11,1,4
988,0,40,1,3,Marketing,3,Male,74,3,Married,1,3,8,3,2,7,7,7,5,Sales,8396,14,0,2
989,0,26,3,1,Medical,1,Female,66,2,Divorced,1,3,5,5,3,5,3,1,3,Research & Development,2007,13,0,3
990,0,46,4,4,Medical,4,Male,40,3,Divorced,9,3,23,0,3,2,2,2,2,Research & Development,19627,17,0,4
991,0,54,3,4,Life Sciences,3,Female,41,2,Married,6,3,13,4,3,9,4,7,0,Sales,10686,11,0,2
992,0,56,3,3,Medical,1,Female,63,3,Married,2,3,18,4,3,5,4,0,3,Research & Development,2942,19,0,2
993,0,43,4,3,Medical,3,Male,79,2,Divorced,5,3,18,5,3,1,0,0,0,Sales,10798,13,3,3
994,0,46,1,4,Life Sciences,4,Female,74,2,Divorced,8,4,19,2,3,16,13,1,7,Research & Development,4615,23,2,1
995,1,51,3,4,Life Sciences,1,Male,34,3,Married,9,3,18,2,4,10,0,2,7,Research & Development,2461,12,2,3
996,0,26,1,2,Medical,1,Male,59,2,Married,1,3,6,2,3,5,3,1,3,Research & Development,3955,16,1,1
997,0,30,1,3,Other,3,Male,85,3,Married,0,3,7,1,2,6,2,0,2,Research & Development,9957,15,0,3
998,0,41,3,2,Technical Degree,2,Female,43,4,Married,1,3,10,3,3,10,6,0,8,Research & Development,3376,13,1,3
999,0,38,3,1,Life Sciences,3,Female,65,2,Married,0,3,20,4,2,19,9,1,9,Research & Development,8823,18,2,1
1000,0,40,4,4,Technical Degree,1,Male,61,3,Married,4,4,14,6,3,11,10,11,1,Research & Development,10322,20,1,4
1001,0,27,3,5,Life Sciences,1,Male,87,1,Married,1,3,3,4,3,3,2,1,2,Research & Development,4621,19,0,4
1002,0,55,2,1,Life Sciences,4,Male,65,3,Married,3,3,23,4,3,3,2,1,2,Research & Development,10976,18,0,2
1003,1,44,1,2,Medical,2,Male,91,2,Married,9,3,24,1,3,20,6,3,6,Human Resources,10482,14,1,4
1004,0,33,4,3,Life Sciences,4,Male,34,2,Divorced,4,3,9,2,3,3,2,1,2,Research & Development,7119,15,2,3
1005,0,28,3,2,Life Sciences,1,Male,50,3,Divorced,1,3,4,5,2,4,2,2,2,Research & Development,2207,16,1,4
1006,0,37,4,4,Life Sciences,4,Female,88,2,Divorced,2,3,8,5,3,1,0,0,0,Sales,6694,14,2,3
1007,1,25,4,1,Technical Degree,4,Male,32,3,Married,1,3,7,3,4,7,7,5,6,Research & Development,3691,15,0,2
1008,1,26,3,3,Medical,1,Male,37,3,Divorced,1,4,1,0,2,1,1,0,0,Research & Development,2377,20,2,3
1009,0,42,1,2,Medical,4,Male,35,3,Married,0,3,23,3,3,22,6,13,7,Research & Development,17665,17,1,4
1010,1,28,2,3,Medical,1,Male,45,2,Divorced,1,3,1,2,3,1,0,0,0,Research & Development,2596,15,0,1
1011,0,33,2,3,Life Sciences,4,Female,30,3,Married,0,3,4,3,3,3,2,0,2,Sales,4302,17,1,3
1012,0,34,4,4,Life Sciences,3,Male,40,2,Married,3,3,6,2,3,0,0,0,0,Research & Development,2979,17,2,4
1013,0,45,3,4,Life Sciences,2,Female,65,2,Married,1,3,15,2,3,15,10,4,12,Sales,5593,13,0,4
1014,0,38,3,4,Marketing,3,Male,73,2,Divorced,0,3,9,2,3,8,7,2,7,Sales,8740,14,1,2
1015,0,29,4,4,Life Sciences,3,Female,93,3,Divorced,4,4,11,1,3,7,5,1,7,Research & Development,2514,22,1,1
1016,0,28,2,3,Medical,4,Female,93,3,Divorced,0,3,10,3,2,9,7,1,7,Research & Development,7655,17,1,2
1017,0,46,3,1,Marketing,1,Male,52,3,Married,3,3,23,3,3,12,9,4,9,Sales,17465,12,1,4
1018,0,43,1,3,Life Sciences,3,Female,83,3,Married,8,3,18,1,3,8,7,0,1,Research & Development,10820,11,0,3
1019,1,39,4,3,Life Sciences,1,Male,84,3,Divorced,7,3,21,4,3,18,7,11,5,Research & Development,12169,11,2,4
1020,0,31,4,3,Life Sciences,3,Male,67,4,Married,0,3,3,4,3,2,2,2,2,Sales,2791,12,0,1
1021,0,28,2,1,Life Sciences,1,Male,67,2,Married,0,3,6,2,1,5,3,0,4,Research & Development,3201,17,2,1
1022,0,35,4,2,Marketing,4,Male,54,3,Divorced,1,3,5,3,3,5,2,0,2,Sales,4968,11,1,4
1023,0,49,2,4,Technical Degree,4,Male,56,2,Married,6,3,22,3,3,9,8,2,3,Sales,13120,17,1,2
1024,0,29,2,3,Life Sciences,4,Female,61,3,Divorced,0,3,8,2,2,7,5,1,1,Research & Development,3291,14,0,4
1025,0,29,4,1,Medical,2,Male,79,2,Married,1,3,10,2,2,10,7,1,2,Research & Development,5056,15,1,3
1026,0,38,3,3,Human Resources,3,Male,37,4,Married,1,3,7,2,4,7,6,5,0,Human Resources,2844,13,1,4
1027,0,28,3,3,Life Sciences,3,Male,39,2,Divorced,1,3,3,2,3,3,1,0,2,Research & Development,2703,14,1,4
1028,0,41,4,4,Life Sciences,2,Male,46,3,Married,3,3,6,4,3,1,0,0,0,Research & Development,4766,11,1,1
1029,1,31,3,3,Medical,3,Male,72,3,Married,1,3,2,5,2,2,2,2,2,Research & Development,2610,12,2,3
1030,0,37,4,2,Medical,3,Female,52,2,Divorced,7,3,9,2,3,6,2,1,3,Research & Development,5731,13,1,3
1031,0,27,3,3,Life Sciences,4,Male,55,2,Married,1,3,4,0,3,4,2,2,2,Research & Development,2539,13,1,3
1032,0,34,3,1,Life Sciences,2,Female,70,3,Married,1,4,6,3,2,6,5,1,3,Sales,5714,20,2,1
1033,1,29,1,1,Life Sciences,4,Female,45,2,Married,1,3,11,3,1,11,8,3,10,Sales,7336,13,0,1
1034,0,35,3,4,Medical,4,Male,58,2,Married,6,3,10,2,3,8,0,1,7,Research & Development,2258,12,1,2
1035,1,28,4,1,Life Sciences,3,Female,79,3,Married,1,3,1,4,2,1,1,0,0,Research & Development,2515,11,0,4
1036,0,26,4,4,Medical,1,Male,82,4,Married,1,4,8,2,3,8,7,0,7,Research & Development,4420,22,1,2
1037,0,30,3,3,Marketing,3,Male,72,2,Married,1,3,10,3,3,10,3,1,4,Sales,6578,18,1,1
1038,0,40,4,2,Medical,3,Female,92,2,Married,3,3,16,3,1,1,1,0,0,Research & Development,4422,13,3,4
1039,0,35,2,3,Life Sciences,3,Male,44,2,Divorced,2,3,15,2,4,7,7,6,4,Research & Development,10274,18,2,2
1040,0,35,4,4,Other,4,Male,47,2,Married,1,3,2,2,4,2,2,2,2,Research & Development,2376,13,0,2
1041,0,32,1,1,Life Sciences,3,Female,76,3,Divorced,1,3,1,3,3,1,0,0,0,Sales,2827,12,1,3
1042,0,56,1,4,Technical Degree,4,Female,92,3,Divorced,4,3,28,2,3,5,2,4,2,Research & Development,19943,13,0,4
1043,0,29,4,1,Medical,2,Female,54,3,Married,1,3,10,5,3,10,8,0,8,Research & Development,3131,13,1,1
1044,0,45,3,3,Medical,1,Female,83,3,Married,4,3,7,2,2,3,2,0,2,Research & Development,4477,19,2,3
1045,0,37,4,3,Life Sciences,4,Female,56,2,Married,1,3,14,2,2,14,8,3,11,Research & Development,6474,13,2,2
1046,0,53,3,2,Medical,4,Female,50,3,Divorced,3,3,26,6,3,7,7,4,7,Research & Development,18606,18,3,2
1047,0,29,4,1,Life Sciences,2,Female,69,1,Married,0,3,6,2,2,5,4,1,3,Research & Development,2168,18,1,1
1048,1,22,4,4,Life Sciences,3,Male,48,2,Married,0,3,1,5,3,0,0,0,0,Research & Development,2853,11,1,2
1049,0,46,1,3,Marketing,3,Female,69,3,Married,8,4,28,2,3,26,15,15,9,Sales,17048,23,2,1
1050,0,33,3,3,Human Resources,2,Male,99,3,Married,1,3,5,2,3,5,4,1,4,Human Resources,3600,13,1,4
1051,1,41,1,2,Life Sciences,1,Male,95,2,Divorced,6,3,5,2,1,1,0,0,0,Research & Development,2107,17,1,1
1052,0,30,1,4,Life Sciences,3,Male,61,3,Divorced,8,3,8,3,3,4,3,0,3,Sales,4115,19,2,3
1053,0,40,2,4,Medical,2,Male,62,3,Married,5,3,5,2,3,0,0,0,0,Sales,4327,12,0,4
1054,0,50,1,3,Medical,4,Female,30,3,Married,2,4,32,3,3,2,2,2,2,Research & Development,17856,22,3,3
1055,0,28,1,4,Medical,4,Male,78,2,Married,1,3,6,2,3,6,5,3,3,Research & Development,3196,12,1,3
1056,0,46,2,2,Life Sciences,4,Male,52,3,Married,5,3,25,2,3,4,2,0,3,Research & Development,19081,11,2,1
1057,0,35,1,4,Life Sciences,3,Male,94,3,Married,3,3,15,2,3,7,7,1,7,Sales,8966,15,0,4
1058,1,24,2,2,Life Sciences,4,Female,97,3,Married,1,3,1,3,1,1,0,0,0,Research & Development,2210,13,1,1
1059,0,33,3,3,Medical,2,Female,82,3,Married,1,3,10,3,2,10,7,0,1,Sales,4539,12,1,1
1060,0,36,3,4,Life Sciences,3,Male,60,1,Divorced,1,3,7,4,3,7,7,1,7,Research & Development,2741,14,1,3
1061,0,30,3,4,Life Sciences,3,Male,49,3,Divorced,1,3,10,4,2,10,7,8,9,Research & Development,3491,13,0,1
1062,0,46,4,4,Technical Degree,4,Male,60,3,Divorced,2,3,12,3,2,6,3,1,4,Research & Development,7379,11,1,3
1063,0,42,1,5,Medical,4,Male,79,4,Married,7,3,10,3,4,4,3,0,3,Human Resources,6272,16,3,1
1064,0,60,4,4,Marketing,2,Male,52,4,Divorced,0,3,12,3,3,11,7,1,9,Sales,5220,18,1,2
1065,0,32,2,3,Other,3,Female,77,2,Married,1,4,2,2,3,2,2,2,2,Research & Development,2743,20,3,3
1066,0,36,1,3,Technical Degree,3,Female,77,1,Divorced,2,4,17,2,3,7,7,7,7,Research & Development,10252,21,1,3
1067,0,33,4,3,Medical,1,Male,60,3,Married,0,3,15,5,3,14,10,4,10,Research & Development,2781,13,0,2
1068,0,40,2,3,Technical Degree,2,Female,84,2,Divorced,7,3,7,2,4,5,1,1,3,Sales,6852,12,1,2
1069,0,30,2,3,Medical,4,Male,63,3,Married,0,4,12,2,3,11,9,5,7,Research & Development,3579,21,0,1
1070,0,42,1,5,Medical,1,Female,60,3,Married,3,3,20,6,3,1,0,0,0,Research & Development,13191,17,0,3
1071,0,35,4,2,Marketing,3,Female,78,2,Married,4,3,16,6,2,13,2,4,12,Sales,10377,11,0,2
1072,0,27,1,3,Life Sciences,1,Male,42,3,Married,1,3,9,3,2,9,7,6,8,Research & Development,2235,14,3,4
1073,0,54,3,4,Life Sciences,4,Female,53,3,Divorced,7,3,33,2,1,5,4,1,4,Research & Development,10502,17,1,1
1074,0,44,4,1,Life Sciences,1,Female,72,4,Married,1,3,10,5,3,10,5,7,7,Research & Development,2011,13,0,4
1075,0,29,4,3,Life Sciences,1,Female,97,3,Divorced,1,3,3,5,3,3,2,1,2,Research & Development,3760,15,1,1
1076,0,54,4,3,Life Sciences,4,Male,85,3,Married,3,3,36,2,3,10,9,0,9,Research & Development,17779,14,1,1
1077,0,31,1,2,Medical,3,Male,80,3,Married,1,3,6,2,2,6,5,0,1,Research & Development,6833,12,0,4
1078,0,43,4,3,Life Sciences,3,Male,96,1,Married,3,3,25,2,3,8,7,0,7,Research & Development,19740,14,1,2
1079,0,49,3,2,Medical,1,Male,85,2,Married,2,3,23,2,4,1,0,0,0,Research & Development,18711,13,0,3
1080,0,36,2,3,Technical Degree,3,Male,46,3,Married,1,3,12,2,2,11,10,0,7,Research & Development,3692,12,1,3
1081,0,27,3,2,Life Sciences,1,Male,76,3,Divorced,1,3,5,2,3,5,3,0,3,Research & Development,2517,11,0,2
1082,0,29,4,3,Life Sciences,3,Male,82,3,Divorced,1,3,6,2,3,6,0,1,0,Research & Development,6623,11,0,2
1083,0,29,4,3,Life Sciences,4,Female,87,2,Divorced,3,3,9,2,2,7,7,1,7,Research & Development,16124,14,2,2
1084,0,34,3,3,Technical Degree,3,Female,89,4,Married,0,3,2,5,2,1,0,0,0,Research & Development,2585,17,2,4
1085,0,44,2,3,Marketing,2,Male,88,3,Married,7,3,26,5,3,22,9,3,10,Sales,18213,11,3,3
1086,0,33,3,5,Marketing,4,Male,82,4,Divorced,0,3,10,3,3,9,8,0,8,Sales,8380,14,2,4
1087,0,23,3,2,Life Sciences,4,Male,47,3,Married,1,4,1,2,3,1,0,0,1,Research & Development,1223,22,0,4
1088,0,55,2,1,Medical,4,Male,37,2,Divorced,1,3,34,3,3,33,9,15,0,Research & Development,13577,15,1,4
1089,0,46,2,2,Marketing,4,Female,33,2,Married,2,3,26,2,3,11,4,0,8,Sales,18789,14,3,3
1090,0,51,2,3,Life Sciences,4,Male,83,3,Divorced,4,4,31,5,2,29,10,11,10,Sales,19847,24,1,1
1091,0,34,2,3,Medical,3,Female,46,3,Divorced,4,3,15,2,4,11,8,5,10,Research & Development,4444,13,1,3
1092,0,44,1,2,Life Sciences,3,Male,92,4,Divorced,1,3,26,4,2,25,9,14,13,Research & Development,19190,14,1,4
1093,0,34,2,3,Life Sciences,3,Male,56,2,Married,4,3,14,5,4,10,9,1,8,Human Resources,4490,11,1,4
1094,0,35,3,1,Life Sciences,3,Male,66,3,Married,0,3,4,3,3,3,2,2,2,Research & Development,3506,14,0,4
1095,0,42,2,4,Medical,2,Female,78,4,Married,6,3,18,2,3,1,0,0,0,Research & Development,2372,16,1,4
1096,1,44,4,3,Medical,1,Female,73,3,Married,1,3,10,2,3,10,7,0,5,Research & Development,7978,11,0,4
1097,0,28,4,3,Life Sciences,4,Male,52,2,Married,1,3,2,2,3,2,2,2,2,Research & Development,3867,12,0,2
1098,1,29,3,3,Technical Degree,2,Female,39,3,Divorced,3,3,10,2,3,7,7,7,7,Research & Development,3339,13,0,1
1099,0,32,4,3,Medical,3,Male,56,4,Married,1,3,10,4,4,10,7,0,8,Sales,6209,15,0,3
1100,0,39,2,4,Medical,3,Female,94,2,Divorced,6,3,21,4,3,19,9,15,2,Research & Development,17123,13,0,4
1101,0,58,3,4,Life Sciences,1,Male,88,3,Divorced,1,3,2,3,3,2,2,2,2,Research & Development,2372,12,1,4
1102,1,32,3,2,Life Sciences,4,Male,79,3,Married,1,3,10,3,3,10,4,1,1,Research & Development,4883,18,0,1
1103,0,30,4,3,Technical Degree,1,Female,48,2,Married,0,3,10,6,3,9,2,6,7,Research & Development,4627,12,1,1
1104,0,36,3,4,Technical Degree,4,Female,63,3,Married,3,3,10,0,3,7,7,1,7,Research & Development,7094,12,0,1
1105,0,28,4,3,Life Sciences,3,Female,55,1,Married,0,3,10,6,3,9,8,7,5,Research & Development,6674,11,1,1
1106,0,50,1,3,Life Sciences,4,Female,43,3,Married,4,3,25,2,3,3,2,1,2,Research & Development,16880,11,1,2
1107,0,30,1,4,Medical,2,Female,95,3,Married,1,4,9,2,3,9,1,0,8,Research & Development,11916,23,2,4
1108,0,31,3,4,Life Sciences,4,Female,57,3,Divorced,1,3,10,5,2,10,8,9,6,Sales,9852,19,1,1
1109,1,44,1,3,Life Sciences,1,Male,89,3,Married,4,3,10,4,4,3,2,1,2,Research & Development,2362,12,1,3
1110,0,42,3,1,Life Sciences,3,Male,37,3,Married,0,3,21,3,2,20,8,2,10,Research & Development,17861,13,1,4
1111,0,55,3,2,Medical,4,Female,58,1,Married,4,3,23,5,3,19,9,9,11,Research & Development,19187,14,0,4
1112,0,40,3,2,Life Sciences,3,Male,74,3,Divorced,9,3,6,0,3,4,2,0,0,Research & Development,3544,16,2,2
1113,0,34,4,3,Life Sciences,4,Male,86,3,Divorced,0,3,10,0,2,9,7,1,6,Research & Development,8500,11,1,4
1114,0,41,1,3,Marketing,3,Female,66,3,Divorced,0,3,10,2,3,9,3,1,7,Sales,4103,17,2,4
1115,0,51,2,3,Life Sciences,3,Male,84,3,Divorced,1,3,33,2,3,33,9,0,10,Human Resources,14026,11,3,2
1116,0,38,1,2,Life Sciences,2,Female,31,3,Divorced,3,3,11,3,3,7,7,1,7,Sales,6893,15,0,4
1117,0,25,4,1,Medical,4,Male,67,3,Married,3,3,7,6,2,3,2,1,2,Research & Development,3669,11,0,3
1118,1,58,1,4,Medical,3,Female,53,2,Married,7,3,31,0,2,10,9,5,9,Research & Development,10008,14,1,4
1119,0,40,2,4,Life Sciences,2,Male,88,3,Married,3,4,7,3,3,4,2,0,3,Research & Development,2387,22,0,3
1120,0,36,1,3,Marketing,1,Female,83,4,Married,2,3,17,2,2,15,7,6,13,Sales,4639,16,2,4
1121,0,27,4,3,Medical,3,Female,98,4,Married,8,3,5,4,3,1,0,0,0,Sales,2534,14,1,2
1122,0,35,4,3,Medical,4,Female,60,2,Married,0,3,10,0,3,9,7,0,0,Research & Development,5363,12,2,2
1123,0,56,2,3,Life Sciences,4,Male,68,3,Married,4,3,33,0,3,19,16,15,9,Research & Development,13402,12,0,1
1124,0,34,3,1,Technical Degree,1,Female,92,2,Divorced,1,4,5,2,3,5,4,0,0,Research & Development,2029,20,1,3
1125,0,40,3,1,Medical,2,Female,89,4,Divorced,5,4,15,0,3,12,11,11,8,Research & Development,6377,20,1,2
1126,0,34,3,3,Medical,2,Male,86,3,Married,4,3,10,1,3,8,7,7,7,Research & Development,5429,13,0,1
1127,1,35,3,4,Marketing,4,Female,67,3,Married,0,3,5,0,2,4,2,3,2,Sales,4614,18,1,3
1128,0,38,3,3,Life Sciences,4,Male,57,4,Divorced,1,3,4,2,3,4,2,0,3,Research & Development,2610,11,0,4
1129,0,28,1,3,Life Sciences,3,Male,48,2,Married,1,3,5,0,3,5,3,0,4,Sales,4724,11,0,3
1130,1,31,3,4,Medical,4,Male,98,3,Married,1,3,10,3,2,10,2,6,7,Research & Development,6179,15,0,4
1131,0,39,4,4,Life Sciences,1,Male,44,2,Married,3,3,8,2,4,5,4,1,4,Sales,6120,12,0,4
1132,0,51,2,3,Marketing,2,Male,52,3,Married,2,3,14,5,3,4,2,3,2,Sales,10596,11,0,2
1133,0,41,4,3,Life Sciences,4,Female,75,3,Divorced,3,3,12,4,2,6,2,3,3,Research & Development,5467,14,0,1
1134,0,37,3,1,Life Sciences,3,Male,54,3,Married,7,3,8,2,3,6,4,1,3,Research & Development,2996,15,0,4
1135,0,33,4,1,Life Sciences,2,Male,61,3,Married,6,3,8,2,4,5,4,1,2,Sales,9998,13,0,1
